0.0003,0,0,40
0.0072,0.17,0.0091,40
0.0265,0.4835,0.042,40
0.0585,0.8027,0.1067,40
0.1032,1.1215,0.2039,40
0.1607,1.4404,0.3342,40
0.2312,1.7602,0.499,40
0.3145,2.0807,0.6992,40
0.4105,2.4008,0.9355,40
0.5191,2.7204,1.2091,40
0.6408,3.0402,1.5224,40
0.7752,3.3603,1.8773,40
0.9225,3.6803,2.2761,40
1.0823,4.0003,2.7212,40
1.2551,4.3201,3.2157,40
1.4407,4.6401,3.7636,40
1.6391,4.96,4.3686,40
1.8505,5.2801,5.0358,40
2.0745,5.6003,5.7703,40
2.3112,5.9202,6.5776,40
2.5607,6.2401,7.4648,40
2.8232,6.56,8.4403,40
3.0984,6.8801,9.513,40
3.3864,7.2,10.693,40
3.687,7.52,11.9916,40
4.0006,7.8399,13.4223,40
4.3271,8.1599,15.0007,40
4.6662,8.4799,16.7426,40
5.0182,8.7999,18.6662,40
5.3747,8.9104,20.766,40
5.7217,8.677,22.9849,40
6.0602,8.459,25.2798,40
6.3906,8.2623,27.6476,40
6.714,8.0869,30.0848,40
7.0313,7.9326,32.5883,40
7.3433,7.7993,35.1531,40
7.6509,7.687,37.7729,40
7.9547,7.5955,40.4398,40
8.2557,7.5249,43.1451,40
8.5547,7.475,45.8804,40
8.8525,7.4458,48.6355,40
9.15,7.4372,51.4003,40
9.4479,7.4491,54.1638,40
9.7472,7.4815,56.9163,40
10.0485,7.5342,59.6475,40
10.3528,7.6072,62.3473,40
10.6608,7.7003,65.0077,40
10.9733,7.8134,67.6207,40
11.2912,7.9462,70.1795,40
11.6152,8.0987,72.6782,40
11.946,8.2705,75.1123,40
12.2844,8.4613,77.4779,40
12.6313,8.6707,79.7732,40
12.9872,8.8983,81.9965,40
13.3529,9.1433,84.1468,40
13.7292,9.4052,86.225,40
14.1164,9.6828,88.2316,40
14.5144,9.9491,90.1655,40
14.9144,10,92.0069,40
15.3145,10,93.7384,40
15.7145,10,95.3653,40
16.1144,9.9999,96.8973,40
16.5144,9.9999,98.344,40
16.9145,9.9999,99.7146,40
17.3145,9.9999,101.0172,40
17.7144,9.9999,102.2595,40
18.1144,9.9999,103.4494,40
18.5147,10.0059,104.4867,40
18.9146,9.9997,103.7875,40
19.3148,9.9997,102.4175,40
19.7145,9.9997,100.9391,40
20.1147,9.9997,99.3388,40
20.5136,9.9754,97.6029,40
20.9022,9.7151,95.7411,40
21.2782,9.395,93.7721,40
21.6409,9.0751,91.6999,40
21.9914,8.7552,89.5219,40
22.329,8.4423,87.2375,40
22.655,8.1493,84.8459,40
22.9702,7.8774,82.343,40
23.2752,7.6265,79.7272,40
23.571,7.3969,76.9982,40
23.8586,7.1885,74.1548,40
24.1386,7.0013,71.1987,40
24.4121,6.8352,68.133,40
24.6796,6.6904,64.9643,40
24.9422,6.5665,61.7001,40
25.2008,6.4636,58.3488,40
25.456,6.3814,54.9234,40
25.7088,6.3197,51.4373,40
25.96,6.278,47.9056,40
26.2101,6.2561,44.3469,40
26.4603,6.2533,40.7776,40
26.7112,6.269,37.2123,40
26.9632,6.3024,33.6702,40
27.2174,6.3524,30.1648,40
27.474,6.4179,26.7089,40
27.734,6.4976,23.3131,40
27.9976,6.5898,19.9841,40
28.2653,6.6928,16.7297,40
28.5375,6.8047,13.5524,40
28.8143,6.9231,10.4534,40
29.0962,7.0457,7.4319,40
29.383,7.1698,4.4847,40
29.6746,7.2927,1.6096,40
29.971,7.4116,-1.1992,40
30.272,7.5236,-3.9488,40
30.5772,7.6261,-6.6456,40
30.8857,7.7163,-9.2957,40
31.1975,7.792,-11.9075,40
31.5115,7.8512,-14.4895,40
31.8272,7.8924,-17.0487,40
32.1437,7.9146,-19.5943,40
32.4604,7.9176,-22.1345,40
32.7766,7.9014,-24.6784,40
33.0913,7.8669,-27.2334,40
33.4038,7.8154,-29.8061,40
33.7138,7.7486,-32.4052,40
34.0204,7.6688,-35.0377,40
34.3236,7.5782,-37.7105,40
34.6228,7.4795,-40.4295,40
34.9178,7.3754,-43.1995,40
35.2085,7.2685,-46.0253,40
35.4951,7.1615,-48.9107,40
35.777,7.0492,-51.8556,40
36.0486,6.7879,-54.8249,40
36.3073,6.4679,-57.765,40
36.5532,6.1479,-60.6486,40
36.7863,5.8279,-63.4597,40
37.0065,5.508,-66.1812,40
37.2141,5.188,-68.7985,40
37.4089,4.8679,-71.2962,40
37.5907,4.5479,-73.6602,40
37.76,4.2278,-75.8808,40
37.9162,3.9079,-77.9479,40
38.0597,3.588,-79.8554,40
38.1904,3.268,-81.5999,40
38.3084,2.948,-83.1782,40
38.4135,2.6279,-84.5896,40
38.5059,2.3077,-85.8345,40
38.5854,1.9875,-86.9128,40
38.652,1.6678,-87.8251,40
38.7061,1.3474,-88.5759,40
38.7471,1.027,-89.1652,40
38.7754,0.7073,-89.5931,40
38.791,0.3856,-89.8635,40